2.617095467858856139e+01,9.047889606795244788e+01,5.309256871360745578e+01,1.006559863236773822e+01
2.616811804878064507e+01,9.048270897450169059e+01,5.309295875728476233e+01,1.009570518012552043e+01
2.616527859214414065e+01,9.048651200654451543e+01,5.309335066896594668e+01,1.012578047301449402e+01
2.616243634149496700e+01,9.049030524332194148e+01,5.309374443034274549e+01,1.015582458871758043e+01
2.615959132914601426e+01,9.049408876330009832e+01,5.309414002319284975e+01,1.018583756445003274e+01
2.615674358685268075e+01,9.049786264392646729e+01,5.309453742958298506e+01,1.021581933139434284e+01
2.615389314589571157e+01,9.050162696190604095e+01,5.309493663183057066e+01,1.024577006274900981e+01
2.615104003708495028e+01,9.050538179317678100e+01,5.309533761263360674e+01,1.027568949737116100e+01
2.614818429072242267e+01,9.050912721278940865e+01,5.309574035470641462e+01,1.030557781974399845e+01
2.614532593669252236e+01,9.051286329519170692e+01,5.309614484097819087e+01,1.033543511113973068e+01
2.614246500437170084e+01,9.051659011385926590e+01,5.309655105473557057e+01,1.036526124126709547e+01
2.613960152269973136e+01,9.052030774156146720e+01,5.309695897936148867e+01,1.039505626254615578e+01
2.613673552016549095e+01,9.052401625025811427e+01,5.309736859859719260e+01,1.042482042623857907e+01
2.613386702481948021e+01,9.052771571115704319e+01,5.309777989623486150e+01,1.045455344064301784e+01
2.613099606433069511e+01,9.053140619487037100e+01,5.309819285643252584e+01,1.048425552779051273e+01
2.612812266589180155e+01,9.053508777107037986e+01,5.309860746343220939e+01,1.051392673481085538e+01
2.612524685631985832e+01,9.053876050883495452e+01,5.309902370165651320e+01,1.054356694780415360e+01
2.612236866203010877e+01,9.054242447651644454e+01,5.309944155582208936e+01,1.057317628755039962e+01
2.611948810901760964e+01,9.054607974166887630e+01,5.309986101079547183e+01,1.060275487597242439e+01
2.611660522291290931e+01,9.054972637122406809e+01,5.310028205171868620e+01,1.063230275516817258e+01
2.611372002896359845e+01,9.055336443143418990e+01,5.310070466374380516e+01,1.066181984728051724e+01
2.611083255204884779e+01,9.055699398787015753e+01,5.310112883236421766e+01,1.069130644763752258e+01
2.610794281663939032e+01,9.056061510528492420e+01,5.310155454311324519e+01,1.072076232275933450e+01
2.610505084693219757e+01,9.056422784808111714e+01,5.310198178183387796e+01,1.075018780862904144e+01
2.610215666667576784e+01,9.056783227964311322e+01,5.310241053449724546e+01,1.077958281772887972e+01
2.609926029933222225e+01,9.057142846295126049e+01,5.310284078714497724e+01,1.080894736314130533e+01
2.609636176801604535e+01,9.057501646029520259e+01,5.310327252617523897e+01,1.083828160816522512e+01
2.609346109548205561e+01,9.057859633324434867e+01,5.310370573805799665e+01,1.086758569459441226e+01
2.609055830418390087e+01,9.058216814284168095e+01,5.310414040948239744e+01,1.089685946587513143e+01
2.608765341622652656e+01,9.058573194942583484e+01,5.310457652716471699e+01,1.092610324469854355e+01
2.608474645343083154e+01,9.058928781283164255e+01,5.310501407815811348e+01,1.095531704301638776e+01
2.608183743728208626e+01,9.059283579220787885e+01,5.310545304956216484e+01,1.098450079836234039e+01
2.607892638894706039e+01,9.059637594605084132e+01,5.310589342867145746e+01,1.101365462173697018e+01
2.607601332934603278e+01,9.059990833248809849e+01,5.310633520287855447e+01,1.104277858588402594e+01
2.607309827906875199e+01,9.060343300891881313e+01,5.310677835977168826e+01,1.107187307937345899e+01
2.607018125840793132e+01,9.060695003213824350e+01,5.310722288708823413e+01,1.110093777185086772e+01
2.606726228739426077e+01,9.061045945846110783e+01,5.310766877273719899e+01,1.112997301430644725e+01
2.606434138576703674e+01,9.061396134360768428e+01,5.310811600466904991e+01,1.115897881867065600e+01
2.606141857299718012e+01,9.061745574275528270e+01,5.310856457109441919e+01,1.118795514172045102e+01
2.605849386829152792e+01,9.062094271056422201e+01,5.310901446031729733e+01,1.121690224523332624e+01
2.605556729057261478e+01,9.062442230108878505e+01,5.310946566069276287e+01,1.124582021063661053e+01
2.605263885851652716e+01,9.062789456788338782e+01,5.310991816089605067e+01,1.127470910143317617e+01
2.604970859053338472e+01,9.063135956395667847e+01,5.311037194957521734e+01,1.130356872881158736e+01
2.604677650480368811e+01,9.063481734188508199e+01,5.311082701552607688e+01,1.133239966923770936e+01
2.604384261925363830e+01,9.063826795368736100e+01,5.311128334779425586e+01,1.136120174107508696e+01
2.604090695156056867e+01,9.064171145086483250e+01,5.311174093545169939e+01,1.138997510834036397e+01
2.603796951912160651e+01,9.064514788426191672e+01,5.311219976758292916e+01,1.141871992013576076e+01
2.603503033917547427e+01,9.064857730451574014e+01,5.311265983360847542e+01,1.144743619033263826e+01
2.603208942870297449e+01,9.065199976165190776e+01,5.311312112315441425e+01,1.147612381566423245e+01
2.602914680442713191e+01,9.065541530513452528e+01,5.311358362559654722e+01,1.150478332725507613e+01
2.602620248290901372e+01,9.065882398416563603e+01,5.311404733072853901e+01,1.153341449338847369e+01
2.602325648041680495e+01,9.066222584718312305e+01,5.311451222835593455e+01,1.156201761285150020e+01
2.602030881305217136e+01,9.066562094237272618e+01,5.311497830834463230e+01,1.159059261401954188e+01
2.601735949669900805e+01,9.066900931742185321e+01,5.311544556078281687e+01,1.161913977712011814e+01
2.601440854702524064e+01,9.067239101954179148e+01,5.311591397580481555e+01,1.164765900365238238e+01
2.601145597948863042e+01,9.067576609547248268e+01,5.311638354366322545e+01,1.167615053533703673e+01
2.600850180935436740e+01,9.067913459154192424e+01,5.311685425477227795e+01,1.170461447229514995e+01
2.600554605170815847e+01,9.068249655373966789e+01,5.311732609951908302e+01,1.173305080761057795e+01
2.600258872140925348e+01,9.068585202745944684e+01,5.311779906860838452e+01,1.176145966981766833e+01
2.599962983313264431e+01,9.068920105774408569e+01,5.311827315253852788e+01,1.178984147451582842e+01
2.599666940137624138e+01,9.069254368920566378e+01,5.311874834232452258e+01,1.181819598822738371e+01
2.599370744042964176e+01,9.069587996600448321e+01,5.311922462864144734e+01,1.184652325960185593e+01
2.599074396443641533e+01,9.069920993199887960e+01,5.311970200260093122e+01,1.187482364110102928e+01
2.598777898732927838e+01,9.070253363053343776e+01,5.312018045521860898e+01,1.190309701879728799e+01
2.598481252287739451e+01,9.070585110458947042e+01,5.312065997773451187e+01,1.193134369171798603e+01
2.598184458468647762e+01,9.070916239680906301e+01,5.312114056139980534e+01,1.195956372831152414e+01
2.597887518614752977e+01,9.071246754925377331e+01,5.312162219754586090e+01,1.198775711866055182e+01
2.597590434053715569e+01,9.071576660382284274e+01,5.312210487766579803e+01,1.201592412913048058e+01
2.597293206093807072e+01,9.071905960192056284e+01,5.312258859326849603e+01,1.204406462835720859e+01
2.596995836026970750e+01,9.072234658455751344e+01,5.312307333604718451e+01,1.207217907857647887e+01
2.596698325130860852e+01,9.072562759246360997e+01,5.312355909767570239e+01,1.210026726048384837e+01
2.596400674664625186e+01,9.072890266587081953e+01,5.312404586997507039e+01,1.212832939886350658e+01
2.596102885877056465e+01,9.073217184487239706e+01,5.312453364487355856e+01,1.215636556750756903e+01
2.595804959993597194e+01,9.073543516885426641e+01,5.312502241431511152e+01,1.218437596800827372e+01
2.595506898231855075e+01,9.073869267716088416e+01,5.312551217036463669e+01,1.221236060995393657e+01
2.595208701791370842e+01,9.074194440863016098e+01,5.312600290523748470e+01,1.224031961598702267e+01
2.594910371856909492e+01,9.074519040176863882e+01,5.312649461106323656e+01,1.226825321255159906e+01
2.594611909598798860e+01,9.074843069471191370e+01,5.312698728020703243e+01,1.229616142397968837e+01
2.594313316175596640e+01,9.075166532536367470e+01,5.312748090510293508e+01,1.232404436753289723e+01
2.594014592728974122e+01,9.075489433117056137e+01,5.312797547818357913e+01,1.235190202926538738e+01
2.593715740389284719e+01,9.075811774935363019e+01,5.312847099196728351e+01,1.237973467336616551e+01
2.593416760272623733e+01,9.076133561675496253e+01,5.312896743915644748e+01,1.240754236335858351e+01
2.593117653479412965e+01,9.076454796981292361e+01,5.312946481234286722e+01,1.243532517626688083e+01
2.592818421100376014e+01,9.076775484478568501e+01,5.312996310427858049e+01,1.246308327269774807e+01
2.592519064211524338e+01,9.077095627751887719e+01,5.313046230787300317e+01,1.249081666970825566e+01
2.592219583878583933e+01,9.077415230366780463e+01,5.313096241602408298e+01,1.251852565716784049e+01
2.591919981150743979e+01,9.077734295838450862e+01,5.313146342176047909e+01,1.254621023367544552e+01
2.591620257067100042e+01,9.078052827663194080e+01,5.313196531808265632e+01,1.257387026836194721e+01
2.591320412654393124e+01,9.078370829304883216e+01,5.313246809813272620e+01,1.260150637382831640e+01
2.591020448928453490e+01,9.078688304202995596e+01,5.313297175507510417e+01,1.262911819426919813e+01
2.590720366892552917e+01,9.079005255763600246e+01,5.313347628215709051e+01,1.265670595181802760e+01
2.590420167537251572e+01,9.079321687358492454e+01,5.313398167268341155e+01,1.268426997827508984e+01
2.590119851841377496e+01,9.079637602327581192e+01,5.313448792012162158e+01,1.271181022814075945e+01
2.589819420775400971e+01,9.079953003996419625e+01,5.313499501795504187e+01,1.273932669748137236e+01
2.589518875296858624e+01,9.080267895655192945e+01,5.313550295964368075e+01,1.276681977278843405e+01
2.589218216352653101e+01,9.080582280567040243e+01,5.313601173873872341e+01,1.279428936279324880e+01
2.588917444877448659e+01,9.080896161959996959e+01,5.313652134889226630e+01,1.282173538089885234e+01
2.588616561798334814e+01,9.081209543048572641e+01,5.313703178384444215e+01,1.284915841945431225e+01
2.588315568028678371e+01,9.081522427004586007e+01,5.313754303741807661e+01,1.287655811084093394e+01
2.588014464474140652e+01,9.081834816989440640e+01,5.313805510324736048e+01,1.290393483142751130e+01
2.587713252029829647e+01,9.082146716129663844e+01,5.313856797543089527e+01,1.293128859507561401e+01
2.587411931577928925e+01,9.082458127518012247e+01,5.313908164775104126e+01,1.295861955644003238e+01
2.587110503994041721e+01,9.082769054232498718e+01,5.313959611432004948e+01,1.298592790615012404e+01
2.586808970142806885e+01,9.083079499321635808e+01,5.314011136919089751e+01,1.301321344827023196e+01
2.586507330880397504e+01,9.083389465814953212e+01,5.314062740641756477e+01,1.304047657666333926e+01
2.586205587049951760e+01,9.083698956698070504e+01,5.314114422021779660e+01,1.306771730709753321e+01
2.585903739490638031e+01,9.084007974958937837e+01,5.314166180477683099e+01,1.309493578702035776e+01
2.585601789026580732e+01,9.084316523532930887e+01,5.314218015433721121e+01,1.312213202222192621e+01
2.585299736477232813e+01,9.084624605350393267e+01,5.314269926330737803e+01,1.314930593049570895e+01
2.584997582652020043e+01,9.084932223312806343e+01,5.314321912612992804e+01,1.317645812403747385e+01
2.584695328352562527e+01,9.085239380306032331e+01,5.314373973711036570e+01,1.320358841700258168e+01
2.584392974370341634e+01,9.085546079182802259e+01,5.314426109076588034e+01,1.323069677096660435e+01
2.584090521486207237e+01,9.085852322762562494e+01,5.314478318166951709e+01,1.325778350119155036e+01
2.583787970477054330e+01,9.086158113865080566e+01,5.314530600435924157e+01,1.328484854322738151e+01
2.583485322108774440e+01,9.086463455273384682e+01,5.314582955348696913e+01,1.331189225449486813e+01
2.583182577138484959e+01,9.086768349744184547e+01,5.314635382382012807e+01,1.333891454796323117e+01
2.582879736315884145e+01,9.087072800018670193e+01,5.314687880997945513e+01,1.336591558040302452e+01
2.582576800384721594e+01,9.087376808822233443e+01,5.314740450685702911e+01,1.339289547754914445e+01
2.582273770078256092e+01,9.087680378848916973e+01,5.314793090921039465e+01,1.341985408058012830e+01
2.581970646120792523e+01,9.087983512763948113e+01,5.314845801193007446e+01,1.344679188480018261e+01
2.581667429234136080e+01,9.088286213237411459e+01,5.314898580991400223e+01,1.347370869525277826e+01
2.581364120126331940e+01,9.088588482886765973e+01,5.314951429816618145e+01,1.350060475674204419e+01
2.581060719503986789e+01,9.088890324340439975e+01,5.315004347161896447e+01,1.352748019692495518e+01
2.580757228061805364e+01,9.089191740180547185e+01,5.315057332543664614e+01,1.355433503655728522e+01
2.580453646489628383e+01,9.089492732983408985e+01,5.315110385467276188e+01,1.358116933585729669e+01
2.580149975469739232e+01,9.089793305302337956e+01,5.315163505447676329e+01,1.360798327807721897e+01
2.579846215677354238e+01,9.090093459670927700e+01,5.315216692002904608e+01,1.363477691038104744e+01
2.579542367776960887e+01,9.090393198583433332e+01,5.315269944659934254e+01,1.366155051768822659e+01
2.579238432431167993e+01,9.090692524541148600e+01,5.315323262940973592e+01,1.368830372900194092e+01
2.578934410295222435e+01,9.090991440021167591e+01,5.315376646383820258e+01,1.371503711315746088e+01
2.578630302016158637e+01,9.091289947476195721e+01,5.315430094517444815e+01,1.374175064962041581e+01
2.578326108233483183e+01,9.091588049335358335e+01,5.315483606874992972e+01,1.376844417290590528e+01
2.578021829582010227e+01,9.091885748015153013e+01,5.315537183010968647e+01,1.379511818944207135e+01
2.577717466690711490e+01,9.092183045920388906e+01,5.315590822462572618e+01,1.382177243242642106e+01
2.577413020180432923e+01,9.092479945425216670e+01,5.315644524789632186e+01,1.384840737385786902e+01
2.577108490666501339e+01,9.092776448890096219e+01,5.315698289552012312e+01,1.387502265441119320e+01
2.576803878757093713e+01,9.093072558656088233e+01,5.315752116294510898e+01,1.390161875616758813e+01
2.576499185055400076e+01,9.093368277047702009e+01,5.315806004590208289e+01,1.392819549493769848e+01
2.576194410158505121e+01,9.093663606374556707e+01,5.315859953998911891e+01,1.395475321440045846e+01
2.575889554656901836e+01,9.093958548923167484e+01,5.315913964097362054e+01,1.398129187225335812e+01
2.575584619136569131e+01,9.094253106972509215e+01,5.315968034451008606e+01,1.400781150674386488e+01
2.575279604176716930e+01,9.094547282776780150e+01,5.316022164643900538e+01,1.403431220080609343e+01
2.574974510350608625e+01,9.094841078573794846e+01,5.316076354254696668e+01,1.406079443035040555e+01
2.574669338224892456e+01,9.095134496578940286e+01,5.316130602869575483e+01,1.408725771144299443e+01
2.574364088363712000e+01,9.095427539007404505e+01,5.316184910075340753e+01,1.411370242490851012e+01
2.574058761322363509e+01,9.095720208041839783e+01,5.316239275456604219e+01,1.414012872991373548e+01
2.573753357651811768e+01,9.096012505852525010e+01,5.316293698611341512e+01,1.416653658356643319e+01
2.573447877900326475e+01,9.096304434607735345e+01,5.316348179139831842e+01,1.419292606468283502e+01
2.573142322606981480e+01,9.096595996440828458e+01,5.316402716639607462e+01,1.421929744311797883e+01
2.572836692305772388e+01,9.096887193469385124e+01,5.316457310715809825e+01,1.424565058377914717e+01
2.572530987528722335e+01,9.097178027812201151e+01,5.316511960976028206e+01,1.427198588363815013e+01
2.572225208801392782e+01,9.097468501564172527e+01,5.316566667038637917e+01,1.429830294454772499e+01
2.571919356642807841e+01,9.097758616799379183e+01,5.316621428513205672e+01,1.432460221003538869e+01
2.571613431568345476e+01,9.098048375584089342e+01,5.316676245010580715e+01,1.435088371374700777e+01
2.571307434087580646e+01,9.098337779961512695e+01,5.316731116162931414e+01,1.437714755368430275e+01
2.571001364707474934e+01,9.098626831975670370e+01,5.316786041585164213e+01,1.440339375826312818e+01
2.570695223927446094e+01,9.098915533640396802e+01,5.316841020900935177e+01,1.442962252243316179e+01
2.570389012242419113e+01,9.099203886954050802e+01,5.316896053748512685e+01,1.445583382597509470e+01
2.570082730144882177e+01,9.099491893915208607e+01,5.316951139754548450e+01,1.448202782527532051e+01
2.569776378120580063e+01,9.099779556494985400e+01,5.317006278559131971e+01,1.450820449230560705e+01
2.569469956651072096e+01,9.100066876654601344e+01,5.317061469793866735e+01,1.453436396779081718e+01
2.569163466212846458e+01,9.100353856336099057e+01,5.317116713104569925e+01,1.456050645253978182e+01
2.568856907279539925e+01,9.100640497476696567e+01,5.317172008137423944e+01,1.458663198700578612e+01
2.568550280319120560e+01,9.100926801995132109e+01,5.317227354531210182e+01,1.461274034419171386e+01
2.568243585797806006e+01,9.101212771805111856e+01,5.317282751954979148e+01,1.463883203338481209e+01
2.567936824172920396e+01,9.101498408790840244e+01,5.317338200036839169e+01,1.466490685936913430e+01
2.567629995901847906e+01,9.101783714840944128e+01,5.317393698434742078e+01,1.469096532454219961e+01
2.567323101436356936e+01,9.102068691822464075e+01,5.317449246813488628e+01,1.471700701403736211e+01
2.567016141221492731e+01,9.102353341577196488e+01,5.317504844832081545e+01,1.474303221104330497e+01
2.566709115701990385e+01,9.102637665955116120e+01,5.317560492147908491e+01,1.476904106782717996e+01
2.566402025316458335e+01,9.102921666777824328e+01,5.317616188443546577e+01,1.479503348039501809e+01
2.566094870499827252e+01,9.103205345861820774e+01,5.317671933373975435e+01,1.482100981317877597e+01
2.565787651683296744e+01,9.103488705010029491e+01,5.317727726608079308e+01,1.484696971760482853e+01
2.565480369293164387e+01,9.103771746005533316e+01,5.317783567827282099e+01,1.487291376439134183e+01
2.565173023754508108e+01,9.104054470635756502e+01,5.317839456703366352e+01,1.489884177714082547e+01
2.564865615485876660e+01,9.104336880659751330e+01,5.317895392917921527e+01,1.492475380239471505e+01
2.564558144904074055e+01,9.104618977837544946e+01,5.317951376144409892e+01,1.495065006892551729e+01
2.564250612420642383e+01,9.104900763904723249e+01,5.318007406079391330e+01,1.497653044709831249e+01
2.563943018442812871e+01,9.105182240588672471e+01,5.318063482385915819e+01,1.500239529507199343e+01
2.563635363375240317e+01,9.105463409603295588e+01,5.318119604767095154e+01,1.502824446333700337e+01
2.563327647620734950e+01,9.105744272663174854e+01,5.318175772914597133e+01,1.505407797896080169e+01
2.563019871576117126e+01,9.106024831460130997e+01,5.318231986511903386e+01,1.507989629686678867e+01
2.562712035634560692e+01,9.106305087670573073e+01,5.318288245260836788e+01,1.510569917119233807e+01
2.562404140187935297e+01,9.106585042971997268e+01,5.318344548863027654e+01,1.513148672168264852e+01
2.562096185623770950e+01,9.106864699027286747e+01,5.318400897014375062e+01,1.515725907905224368e+01
2.561788172323434765e+01,9.107144057475053955e+01,5.318457289402615373e+01,1.518301623183577931e+01
2.561480100669636428e+01,9.107423119964680325e+01,5.318513725738007025e+01,1.520875841062542833e+01
2.561171971036669603e+01,9.107701888106365118e+01,5.318570205733495726e+01,1.523448542561611774e+01
2.560863783799452165e+01,9.107980363523128631e+01,5.318626729093873706e+01,1.526019780572791085e+01
2.560555539329260455e+01,9.108258547823612616e+01,5.318683295533332256e+01,1.528589533496406183e+01
2.560247237994760638e+01,9.108536442610562744e+01,5.318739904761189052e+01,1.531157789189756890e+01
2.559938880158818719e+01,9.108814049461508944e+01,5.318796556489446203e+01,1.533724608445042037e+01
2.559630466181300079e+01,9.109091369942588301e+01,5.318853250440172076e+01,1.536289943629832067e+01
2.559321996419654255e+01,9.109368405615096265e+01,5.318909986329204997e+01,1.538853818068975521e+01
2.559013471230866443e+01,9.109645158045414348e+01,5.318966763870451331e+01,1.541416271854271791e+01
2.558704890966470913e+01,9.109921628771677149e+01,5.319023582802180528e+01,1.543977286540965821e+01
2.558396255974579958e+01,9.110197819324802992e+01,5.319080442839123890e+01,1.546536856700078921e+01
2.558087566600884344e+01,9.110473731226787208e+01,5.319137343707756571e+01,1.549095004265465469e+01
2.557778823188118267e+01,9.110749365988544923e+01,5.319194285141352196e+01,1.551651742140602330e+01
2.557470026075338865e+01,9.111024725112083900e+01,5.319251266849720139e+01,1.554207087320013692e+01
2.557161175600839442e+01,9.111299810091308871e+01,5.319308288594018563e+01,1.556761017252176771e+01
2.556852272099700940e+01,9.111574622416463853e+01,5.319365350098224354e+01,1.559313558946556810e+01
2.556543315901999947e+01,9.111849163554316533e+01,5.319422451095631743e+01,1.561864723969779867e+01
2.556234307336944056e+01,9.112123434973187841e+01,5.319479591320068579e+01,1.564414465489453576e+01
2.555925246730940970e+01,9.112397438128503779e+01,5.319536770522699243e+01,1.566962867223996270e+01
2.555616134406659867e+01,9.112671174464175294e+01,5.319593988439275734e+01,1.569509906822819545e+01
2.555306970685781209e+01,9.112944645422570034e+01,5.319651244816768099e+01,1.572055578629299610e+01
2.554997755885488075e+01,9.113217852428688559e+01,5.319708539393233337e+01,1.574599899531369651e+01
2.554688490321739280e+01,9.113490796900914859e+01,5.319765871935032919e+01,1.577142894775100501e+01
2.554379174303985423e+01,9.113763480235002135e+01,5.319823242169113087e+01,1.579684525737020984e+01
2.554069808144824094e+01,9.114035903845778819e+01,5.319880649846150078e+01,1.582224848943904938e+01
2.553760392152308967e+01,9.114308069125054601e+01,5.319938094732007272e+01,1.584763829224053744e+01
2.553450926631031592e+01,9.114579977455821336e+01,5.319995576568816631e+01,1.587301510523858283e+01
2.553141411882062428e+01,9.114851630203384047e+01,5.320053095115104469e+01,1.589837882288488480e+01
2.552831848205568477e+01,9.115123028733778199e+01,5.320110650129248597e+01,1.592372949601953991e+01
2.552522235900740810e+01,9.115394174410296557e+01,5.320168241383554175e+01,1.594906725549393300e+01
2.552212575263470384e+01,9.115665068589568421e+01,5.320225868619684917e+01,1.597439173219576602e+01
2.551902866584556051e+01,9.115935712598391660e+01,5.320283531608544081e+01,1.599970392500452121e+01
2.551593110156460043e+01,9.116206107781391665e+01,5.320341230108825670e+01,1.602500294913490464e+01
2.551283306264900119e+01,9.116476255448472443e+01,5.320398963885710941e+01,1.605028961759085249e+01
2.550973455197346240e+01,9.116746156921661282e+01,5.320456732720849402e+01,1.607556361873064787e+01
2.550663557236616796e+01,9.117015813507303790e+01,5.320514536369040570e+01,1.610082484508209433e+01
2.550353612664936520e+01,9.117285226509495999e+01,5.320572374604851262e+01,1.612607376671328296e+01
2.550043621760669765e+01,9.117554397216595419e+01,5.320630247196903184e+01,1.615131024319869013e+01
2.549733584801804653e+01,9.117823326916557392e+01,5.320688153930201736e+01,1.617653450703512519e+01
2.549423502061636171e+01,9.118092016881310258e+01,5.320746094561783224e+01,1.620174601475594400e+01
2.549113373812127747e+01,9.118360468374791594e+01,5.320804068874006276e+01,1.622694581084533283e+01
2.548803200323603591e+01,9.118628682656890305e+01,5.320862076647480166e+01,1.625213321677972900e+01
2.548492981866284168e+01,9.118896660992888314e+01,5.320920117658726411e+01,1.627730840428910852e+01
2.548182718705433203e+01,9.119164404622432585e+01,5.320978191692346115e+01,1.630247172070036754e+01
2.547872411103416113e+01,9.119431914773383596e+01,5.321036298531857511e+01,1.632762307004788838e+01
2.547562059324716088e+01,9.119699192690572431e+01,5.321094437962795354e+01,1.635276239802641030e+01
2.547251663626978768e+01,9.119966239586736378e+01,5.321152609756272511e+01,1.637788992764977891e+01
